stock_id,mean_ripples
SH600868,1.40990149361
SH600225,1.40971606129
SZ000993,1.40947572278
SH600022,1.40929809497
SZ000099,1.40916145661
SZ000899,1.40908963058
SZ000554,1.40901609689
SZ002233,1.40899034963
SH600761,1.40897963257
SZ000821,1.40840294727
SH600360,1.40812136013
SH600995,1.4078115926
SH600750,1.40740109158
SZ000036,1.4070410797
SH600092,1.40637898017
SZ200022,1.4063495473
SH600565,1.40630349248
SH600363,1.40623699212
SH600694,1.40607867164
SH600632,1.40602497849
SZ002203,1.4055597647
SZ002030,1.40532085508
SH600469,1.40481666579
SZ000519,1.40471509282
SH600345,1.40454583319
SH600250,1.40440159507
SZ000018,1.4043684223
SZ000721,1.40432681524
SZ000698,1.40424654746
SH600569,1.40419076124
SZ000980,1.40412005087
SH600762,1.40407631566
SH600375,1.40403205725
SH600281,1.40396816577
SH600288,1.40379040957
SZ002206,1.40375704196
SH600526,1.40372562396
SZ000078,1.40367815626
SZ002023,1.40362807039
SH600561,1.40334328793
SZ000915,1.40315840793
SH600293,1.4031304908
SH600113,1.40306559892
SH600186,1.40299952478
SZ000822,1.40247546359
SH601588,1.40238133421
SH600696,1.40220821524
SH600960,1.40201876145
SH600626,1.40175268121
SH600368,1.40164366272
SH600057,1.40162881133
SZ000848,1.40138351159
SH600871,1.40131154543
SZ002093,1.40120557886
SZ000630,1.40115608114
SH600401,1.40097617381
SZ000948,1.40096294139
SH600470,1.40087266518
SZ000153,1.40062509331
SH600973,1.40055303452
SZ000997,1.40036742692
SZ200761,1.40033540468
SH600690,1.40029393747
SZ002121,1.39989376881
SH600736,1.39972271529
SH600080,1.399716446
SZ000526,1.39970192389
SH600026,1.39957517332
SH600462,1.39943033914
SH600991,1.39930949449
SZ000966,1.39927004734
SZ000402,1.39915911819
SH601666,1.39912573401
SZ000539,1.39910973304
SZ002008,1.39872781119
SH600153,1.39866303337
SZ000593,1.39865319664
SZ000669,1.39861150764
SH600198,1.39844844977
SH600702,1.39814483415
SH601003,1.39798365712
SZ000736,1.39792237404
SH600256,1.39790547195
SZ000158,1.3978859991
SH600631,1.39786742461
SH600741,1.39763771093
SH600854,1.3976219327
SZ000890,1.39750088693
SH600993,1.39741381645
SH600990,1.39711581046
SZ000988,1.39690350025
SH600400,1.39689637718
SZ200869,1.39683629596
SH600590,1.39651558318
SH600202,1.39648006949
SZ002240,1.39637826962
SZ000826,1.39636930131
SZ002032,1.39610784739
SZ000780,1.39598793268
SH600467,1.39582473034
SZ000668,1.39581097224
SH600296,1.39580616926
SZ000068,1.39552792768
SZ000930,1.39536630506
SH600649,1.3953226456
SH600789,1.39510780377
SZ000875,1.3950464061
SH600152,1.39498843253
SZ399133,1.3948332296
SZ000090,1.39479091013
SZ000637,1.39475028956
SH600671,1.39468549669
SH600415,1.3945808846
SH600007,1.39428953589
SZ000688,1.39411351581
SH600328,1.39388881321
SH600351,1.39377042163
SZ000527,1.39365291372
SZ002140,1.39346132153
SZ002268,1.39344632768
SZ002222,1.39336870027
SH600863,1.39283272912
SH600143,1.39271975034
SZ000886,1.39268942803
SZ000038,1.39267554841
SH600886,1.39264865294
SZ002218,1.39256601616
SZ000936,1.39231829655
SH600518,1.39188505672
SH600257,1.39181295617
SH600439,1.39181229208
SH600027,1.39136985054
SH600295,1.39125791322
SH600729,1.39108490416
SH600188,1.39094643155
SZ002039,1.39055514101
SZ000812,1.39038989578
SH600247,1.39011304772
SH600071,1.39007660027
SH600410,1.38963505963
SH600820,1.3894548985
SZ002209,1.38912311842
SZ002219,1.38894214501
SH600050,1.38879543489
SH600403,1.3887769835
SH600187,1.38871144602
SH600575,1.38812151613
SH600096,1.38777068232
SH600979,1.38742665427
SZ002040,1.38716596763
SZ000629,1.38698496444
SZ000978,1.38696106073
SH600537,1.38689237375
SH600330,1.38671297718
SZ000662,1.38619857142
SZ002211,1.38588965859
SH600163,1.38537441633
SH600539,1.38512346799
SH600366,1.38453602375
SZ000815,1.38450160759
SZ002003,1.38437014914
SZ000536,1.38426589366
SZ000001,1.3842276926
SZ000709,1.38416899178
SH600810,1.38416039764
SH600015,1.38413368655
SZ000767,1.38406829897
SZ000531,1.38405483639
SZ000506,1.38369369668
SH600308,1.38365167803
SH600010,1.38363408676
SZ002188,1.38357460375
SH600600,1.38346568336
SZ002256,1.38345504587
SZ000860,1.38339285573
SH600312,1.38326487979
SZ002124,1.38324292213
SH600271,1.38320502309
SH600233,1.3831445169
SZ002258,1.38307108865
SH600798,1.38282594261
SZ399003,1.38248840069
SZ000062,1.38231441821
SH600463,1.38221258233
SH600661,1.38201248949
SH600297,1.38168280037
SH600075,1.38167502395
SZ002137,1.38145730157
SZ000426,1.38141142858
SZ200541,1.38128208904
SH600355,1.381229997
SH600056,1.38082532964
SH600433,1.38078618513
SZ000096,1.3807579626
SH600077,1.38065004429
SH600315,1.38059965247
SH600966,1.3802778033
SZ002096,1.37997543666
SH600200,1.37995136814
SZ002133,1.37989083616
SZ000063,1.37988967766
SH600448,1.37975555044
SH600740,1.37971647717
SH600824,1.37966513826
SH600422,1.37952311397
SH600880,1.37950037628
SH600136,1.37948889201
SH600645,1.37920896183
SH600273,1.37917597656
SH600178,1.37911084949
SZ002139,1.37873359277
SZ000963,1.37837072203
SZ000670,1.37836514799
SH600248,1.37816925501
SH600189,1.37799325192
SZ000599,1.37795388681
SH600754,1.37792196205
SZ002266,1.37789321789
SH600062,1.37785644872
SH600452,1.37759236686
SH600589,1.37744886438
SZ002220,1.37735501099
SH600419,1.37709603236
SH600116,1.37705006113
SZ000408,1.37702109752
SH600774,1.37654350388
SZ399220,1.37618617352
SZ399190,1.37608690022
SH600745,1.37604166414
SZ002068,1.37603063029
SH600562,1.37562981576
SH600814,1.37549423835
SH600588,1.37546117994
SZ002031,1.37539624845
SH600155,1.37501759726
SZ000750,1.37489803048
SZ002010,1.37483318737
SZ002027,1.37471929407
SZ002204,1.3746787505
SH600597,1.37463585098
SZ000987,1.37445401707
SH600650,1.37429208615
SZ000421,1.37415868602
SZ000763,1.37403054399
SH600701,1.37393953857
SZ399120,1.3735198695
SH600983,1.3733129359
SH600008,1.37324841612
SH600545,1.37322099446
SH600260,1.37302164044
SH601958,1.37301110059
SZ002029,1.37295241067
SZ002261,1.372807686
SZ000589,1.37232938963
SH600436,1.37220591147
SZ002021,1.37212423976
SZ000639,1.37171483946
SZ002047,1.37168787781
SZ002082,1.37158864422
SZ002156,1.37122266483
SH600130,1.3712004194
SZ002169,1.37118229384
SZ002251,1.37112879765
SH600085,1.37079844003
SZ002074,1.37073161143
SZ000666,1.37059638894
SZ002050,1.37039063843
SZ000016,1.37027724519
SH600978,1.37013933794
SZ002223,1.36979534813
SH600320,1.3696044276
SH600794,1.36954268317
SH600572,1.3694207856
SZ002164,1.36941396345
SH600498,1.36884373495
SH600292,1.36871675704
SH600242,1.36812855147
SH600455,1.36807719186
SH600659,1.36778422384
SH600697,1.36764888803
SZ000830,1.36732594401
SZ002146,1.36715277801
SZ399200,1.3668232697
SH600839,1.36672491013
SZ002160,1.36663605991
SH600686,1.36657931871
SH600532,1.36647252932
SH600688,1.36612474502
SH600460,1.36606661616
SH600822,1.36568532747
SH600708,1.36567725139
SZ000903,1.36548698635
SZ000759,1.36538265849
SZ000671,1.36510242996
SZ000967,1.3648252405
SH600787,1.36480659629
SZ002180,1.36475027823
SH600180,1.36451711184
SH600353,1.36434705577
SZ002092,1.36433045656
SZ002091,1.36431928337
SH600105,1.3642957764
SZ002224,1.36373341351
SZ000021,1.36363925537
SZ000905,1.36358389124
SH600236,1.3633447369
SH201001,1.36325126593
SH600700,1.36301272025
SH600500,1.36280293798
SH600255,1.36278516775
SH600037,1.36277237866
SH600125,1.36268317639
SH600126,1.36256571134
SH600066,1.36230040246
SH600487,1.36199328033
SZ002237,1.36193893292
SZ000705,1.3618442573
SH600577,1.36166390077
SH600420,1.36145806518
SZ000583,1.36127300185
SH600512,1.36119031764
SZ000700,1.36115018568
SZ002083,1.3608647892
SH601918,1.36074577184
SZ002062,1.36070925815
SH600491,1.36062720302
SH600237,1.36038326137
SH600557,1.36025693361
SH600734,1.36018213883
SH600628,1.36008954744
SH600571,1.36000681329
SZ000810,1.35975027485
SZ000564,1.35935361582
SH600970,1.35928753504
SZ000816,1.35916561519
SZ000732,1.3590027938
SZ002034,1.35855149135
SZ000551,1.35850186567
SZ000417,1.35838819606
SH600642,1.35817497146
SH600333,1.3580486431
SZ002116,1.35798504402
SH600536,1.35773741719
SH600535,1.35743533871
SH600190,1.3572271396
SZ000620,1.35712375497
SZ000977,1.35708017659
SH600065,1.35702091445
SH600168,1.35623217536
SH600280,1.35616153725
SH600560,1.35615484473
SZ000883,1.35579594054
SH600170,1.35575128459
SH600418,1.35572541664
SZ002192,1.35562713926
SZ000517,1.35522477212
SZ002077,1.35516425706
SH600352,1.35501083393
SZ000900,1.35498460414
SZ000488,1.35491970721
SZ002088,1.35489246884
SZ002230,1.35465654076
SZ000088,1.35423383633
SZ002052,1.35387072797
SH600018,1.35332570369
SZ000863,1.35331175697
SZ002130,1.35321562758
SZ002067,1.35289208767
SH600303,1.35279434341
SZ000805,1.35242698427
SH600001,1.35232778551
SZ002227,1.35212469327
SZ002065,1.3516669276
SH600479,1.35137481078
SZ002159,1.35129672869
SZ000027,1.35124177926
SH600019,1.35013102083
SH600215,1.34967447812
SZ000066,1.34955075173
SH600899,1.34946912713
SH600235,1.34945462938
SZ002173,1.34925482551
SH600398,1.34918015793
SH600114,1.34908588203
SZ000618,1.34895386587
SH600370,1.34882104648
SH600283,1.34868049829
SZ002044,1.34798336177
SH600727,1.34768289317
SZ000932,1.34758655132
SZ000913,1.34745503828
SH600011,1.34695284087
SH600006,1.34632085008
SH600827,1.34615737174
SZ002020,1.34583633437
SH600211,1.34571319081
SH600592,1.34557901683
SZ000530,1.34549632582
SH600530,1.34528962885
SZ002163,1.34528413499
SZ000919,1.34497041596
SZ125822,1.34445664256
SH600461,1.34444398319
SZ002080,1.34414101633
SZ002017,1.34388516924
SH600865,1.3434778426
SH600000,1.34326539616
SH600897,1.34272138597
SH600070,1.3421457818
SZ002214,1.34203403413
SH600717,1.34150359102
SZ000516,1.34126113331
SZ002165,1.34048358532
SH600799,1.34005573629
SH500015,1.33980893175
SZ002078,1.3397238435
SZ002025,1.33971500358
SH600520,1.33929514199
SZ002002,1.339192684
SH600321,1.3388732253
SH600567,1.33857068076
SH600726,1.33829033915
SZ000888,1.33773615051
SH600171,1.3375996974
SZ002177,1.33757302446
SH600870,1.33755482152
SZ000549,1.33749538163
SH600887,1.33666191072
SZ399005,1.33603082663
SH600232,1.33591040926
SH600772,1.33574614416
SZ000538,1.33548023388
SZ000429,1.33546338275
SZ000959,1.33520082883
SZ002190,1.33496981266
SZ002155,1.33495250001
SZ002049,1.33474283687
SH1B0004,1.33443502601
SZ002175,1.33380276383
SH601088,1.33375344472
SH600016,1.33374581552
SH600172,1.33373734071
SZ002109,1.33359958803
SZ000699,1.33356404295
SH600028,1.33345502098
SH600519,1.33252935172
SH600513,1.3324856935
SZ000601,1.33228899211
SH600332,1.33152478161
SH600583,1.331328957
SZ002119,1.33068809372
SH600969,1.33011359798
SH600305,1.32984728566
SH601005,1.3292678128
SH600670,1.32924665376
SH601006,1.32865502514
SH600580,1.32843819639
SZ002095,1.32816386614
SZ002120,1.32810286713
SH600563,1.32765976821
SH600992,1.32731258969
SH600987,1.32682393131
SZ002191,1.32627359086
SZ000916,1.32596731027
SZ002205,1.3257941878
SZ002084,1.32529646049
SZ002033,1.325184686
SH600101,1.32426484072
SZ002112,1.32369026089
SH600388,1.32267031287
SZ002195,1.3225432173
SZ000869,1.32241282541
SZ002081,1.32233655387
SZ002184,1.32179711868
SZ002264,1.32140097586
SZ002115,1.32116858996
SH600327,1.3211418143
SZ002045,1.32110335754
SZ399150,1.3204310209
SZ002212,1.3202345505
SZ002059,1.31928624933
SZ002199,1.31920567163
SH600566,1.31894269257
SH600261,1.31885605633
SH600533,1.31874913859
SZ002114,1.31857626185
SH500038,1.3185462845
SH600091,1.3179745034
SZ000912,1.31765774956
SZ002161,1.31739620237
SZ002102,1.31644767607
SZ000653,1.31610185142
SH601999,1.31574867238
SZ002174,1.31572219394
SZ000658,1.3152741775
SZ002171,1.31525618754
SH500002,1.31510979256
SH600493,1.31508397965
SZ002129,1.31490580721
SZ399132,1.31476467408
SZ002185,1.31473629758
SH600317,1.31393979188
SZ002208,1.3137480732
SZ002168,1.31372191719
SZ184701,1.31371916663
SZ000412,1.31369826729
SZ002094,1.31362869604
SZ002153,1.31352972043
SZ002262,1.31344639992
SZ002072,1.31322445845
SZ002128,1.31308903493
SZ002022,1.31288300201
SH600982,1.31277893583
SH600003,1.31263625587
SZ000542,1.31228758781
SZ000022,1.31209651101
SH600227,1.31189988219
SH600181,1.31158727321
SH601318,1.31128159455
SH600976,1.31112667709
SZ002170,1.31107788226
SZ002136,1.3109532624
SH600054,1.3107128668
SH600036,1.31067023661
SZ002057,1.30999907783
SZ002250,1.30947643384
SZ000832,1.30947626344
SZ002239,1.30935460363
SH600529,1.30896225798
SZ002054,1.30893027183
SZ002123,1.30803160126
SH600878,1.30760113368
SZ000956,1.30730255564
SZ002079,1.30703210806
SH600270,1.30685090867
SZ002070,1.30663781185
SZ000621,1.3058893254
SZ000817,1.305584802
SZ002200,1.30523548897
SZ002162,1.30522598869
SZ000765,1.30454473365
SZ002254,1.30450023591
SZ002189,1.30396783484
SH600521,1.30343075847
SH600319,1.30331481276
SZ002063,1.30303327899
SZ399210,1.30232477515
SZ002131,1.30169865123
SZ000866,1.3016609751
SZ184728,1.30157691377
SH600636,1.30062115838
SZ002014,1.30025202414
SZ184692,1.3002322888
SZ002255,1.29981570773
SH600548,1.29892722758
SH600002,1.29842772718
SZ000675,1.29816500413
SZ002242,1.29800875704
SH600350,1.29793007636
SH600004,1.29758138322
SZ002167,1.2973577958
SZ002216,1.29709349359
SZ000729,1.29667411829
SZ000918,1.29666094789
SZ000013,1.29644804485
SZ002135,1.29610159673
SH601002,1.29589393671
SZ399137,1.29574593804
SH600900,1.29543328677
SZ000047,1.29536449413
SZ002246,1.29488124008
SZ002098,1.294861956
SH601390,1.29422173738
SH601166,1.29401916836
SZ399140,1.29392813412
SZ002187,1.29361104769
SZ184721,1.29326866422
SZ399136,1.2932667129
SH120602,1.29322178506
SZ399180,1.29267489065
SH600009,1.29224790611
SZ002181,1.2922331976
SZ000556,1.29136513081
SZ002089,1.29109530985
SZ002076,1.29094046323
SZ002055,1.29084670616
SZ002066,1.28980199513
SZ184705,1.28974132457
SH601898,1.28953456425
SZ399139,1.28835437306
SZ002046,1.28775494722
SZ002043,1.28763167597
SH600060,1.28718046642
SZ002141,1.2870669425
SH500006,1.28703613833
SH600672,1.28652702072
SZ399230,1.28629286289
SZ002051,1.28594693554
SH601808,1.28576175607
SH600573,1.28513120798
SZ002107,1.28496487019
SH600017,1.28429164875
SZ399110,1.28383049572
SZ002245,1.28376183063
SH600356,1.2830545854
SZ000541,1.28302267592
SZ000089,1.28282476216
SH600021,1.28237270785
SZ002056,1.28211600913
SZ002100,1.28171904944
SZ399131,1.28165921972
SZ000535,1.28146943957
SZ125301,1.28144015712
SZ002086,1.28143091561
SH600269,1.28122514981
SZ000769,1.28072507821
SH201005,1.28023358245
SZ002113,1.27950785429
SZ184722,1.2791634866
SH600035,1.27865397365
SZ002225,1.27858210934
SZ399138,1.27852177409
SZ002243,1.27789530274
SZ399134,1.27745597936
SZ000638,1.27659044631
SZ002235,1.27646675437
SZ399316,1.27575691324
SZ184689,1.27566892959
SZ002103,1.27560039602
SH600377,1.27554128253
SH1B0002,1.27549485273
SZ002213,1.27544227125
SZ002193,1.27529997831
SZ399002,1.27508371334
SZ000730,1.27502797502
SZ000660,1.27468595142
SZ002249,1.27460466234
SZ000529,1.27449742611
SZ399315,1.2744161678
SZ002229,1.27402097001
SH500025,1.27358453905
SZ002053,1.27348637986
SH601866,1.27163846933
SZ002073,1.27153291998
SZ399325,1.2710220061
SH600323,1.27074431876
SH600020,1.2703197792
SZ399326,1.270143449
SZ399329,1.26941426364
SZ002125,1.26934332064
SZ399135,1.26912699816
SZ002215,1.26899074687
SZ002071,1.26893344343
SZ002106,1.2681868254
SZ399107,1.2681776642
SH600852,1.26815622484
SZ002132,1.26803501209
SZ002122,1.26783878965
SZ399170,1.26780675694
SZ399351,1.26758347449
SZ399327,1.26758236292
SH600813,1.26727564507
SZ184691,1.2672213018
SZ002151,1.26702496441
SH500005,1.26691170123
SZ399328,1.26663849911
SZ000827,1.26643246849
SH600286,1.26622479306
SH1C0002,1.26588849023
SZ399004,1.26541063412
SZ002026,1.26478153288
SH600033,1.26439418316
SZ399330,1.26425746119
SZ125024,1.26408985905
SZ002198,1.26394801536
SH500003,1.26389922321
SZ002194,1.26367236467
SZ184690,1.26346460781
SZ399331,1.26330704474
SZ399130,1.26282763457
SZ002158,1.2626251568
SZ399332,1.26241435187
SZ399100,1.26232888759
SZ399318,1.26231968716
SZ399323,1.26213285952
SZ399904,1.26173617477
SZ399352,1.26139356003
SZ002099,1.26120357623
SZ399001,1.26114789519
SZ002210,1.26112813124
SZ000406,1.26108593536
SZ399324,1.26094791983
SH600012,1.26079748274
SH601398,1.26076933205
SZ000405,1.26061158654
SZ002110,1.25995858292
SZ399106,1.25925915802
SZ002058,1.25899294056
SZ002085,1.25861498027
SZ002111,1.25848862903
SH000905,1.25766684186
SZ399905,1.25766684186
SZ162703,1.25732166829
SZ161005,1.25714967531
SH1B0008,1.25712258704
SH601628,1.25696450679
SH000020,1.25692990406
SZ159901,1.25685927837
SH601939,1.25673670814
SH500009,1.25662400826
SZ125717,1.25658285248
SH601872,1.25637784825
SH000018,1.25627951387
SZ399901,1.25610287809
SZ184703,1.25564095013
SZ125960,1.25547674029
SH500011,1.25504368375
SZ399101,1.25480346644
SZ399322,1.25478485448
SZ002105,1.25459497924
SZ399160,1.2541660626
SZ184688,1.2539430483
SH500056,1.25387033361
SZ002101,1.25307169523
SZ399313,1.25244247129
SZ399311,1.25220377604
SZ399312,1.25195629476
SZ160505,1.25176847194
SZ002069,1.25134711771
SH510180,1.25116999692
SH500008,1.25071948486
SZ002147,1.25058942241
SH500018,1.25040649234
SH1B0015,1.24946129699
SZ184699,1.24944301079
SZ399907,1.24925530829
SZ002138,1.24911800018
SZ399314,1.24793617837
SH110325,1.24773993318
SH600752,1.24762520777
SZ399914,1.24672251647
SH1B0006,1.2463686658
SZ399317,1.24620836405
SZ184700,1.2459267699
SH600669,1.24545248462
SZ000338,1.24503643039
SZ002154,1.24491779462
SZ399356,1.24431639216
SZ002269,1.24406981204
SH1C0003,1.24370956039
SZ002060,1.24346801187
SZ399353,1.24343076069
SH000901,1.24340785861
SH1B0005,1.24289500871
SZ002267,1.2427691971
SZ399333,1.24260428228
SZ399902,1.24242902216
SH1B0016,1.24167316485
SZ002176,1.24126423231
SH1B0007,1.24064939855
SH500039,1.24026409964
SZ002090,1.24019573854
SZ184698,1.23961422738
SZ002150,1.23924447666
SH000902,1.23868705706
SH1C0004,1.23856881218
SH816004,1.23839608576
SZ399918,1.2383543282
SH110398,1.23778088606
SH510880,1.23776533476
SZ002087,1.2373251042
SZ184713,1.23719203491
SZ002232,1.23706441282
SZ161903,1.23565998546
SH000903,1.23557831423
SZ399310,1.23531187555
SZ150001,1.23517536973
SZ002142,1.23493317179
SZ159902,1.23472728646
SH601186,1.23417863622
SZ002152,1.23403970882
SZ000156,1.23301681052
SZ184693,1.23289453857
SH510050,1.23262185788
SZ399906,1.23146248374
SZ000689,1.23127729844
SZ184709,1.23121841841
SZ399321,1.23110913486
SH110874,1.23088454462
SH500010,1.23057761318
SH1B0001,1.23043424593
SZ161607,1.23024202321
SZ399916,1.23008211156
SZ399919,1.23007781775
SH601333,1.22962891642
SZ161706,1.22945807507
SZ399300,1.22923687
SH500001,1.22896457908
SZ399319,1.22838435857
SH1B0017,1.22797092124
SZ399903,1.22702452131
SZ160706,1.22633173825
SH000021,1.22610177786
SZ399922,1.22562298764
SH100236,1.22501779054
SZ160106,1.22471047586
SZ184706,1.22464013703
SZ162607,1.22396529762
SH500007,1.22380990744
SZ184712,1.22279143229
SZ184702,1.22225550969
SZ002197,1.22140814198
SZ002108,1.22129770442
SH000019,1.22118492726
SZ162605,1.21983401316
SZ399320,1.21936535242
SZ399920,1.2193484785
SH601601,1.21933295647
SZ002134,1.21861118253
SH500058,1.21858005613
SH500029,1.21857193177
SZ399908,1.21803198448
SZ163402,1.21665303989
SH1A0002,1.21648048839
SH601766,1.21635217874
SH1A0001,1.21625279479
SZ002241,1.21514219525
SH500501,1.21510822511
SZ002236,1.21477463741
SH600709,1.2146205204
SH600646,1.2144178743
SH601857,1.21374860077
SZ163801,1.21360771653
SZ399913,1.2127733231
SZ002228,1.21212706043
SH601009,1.21137340559
SH601988,1.21055396726
SH110021,1.21052889583
SZ399921,1.20864213114
SZ184695,1.20861733835
SH100726,1.20859341133
SZ002127,1.20776187092
SH000907,1.20764679879
SH601998,1.20699525332
SH500019,1.20674353443
SZ184718,1.20656288673
SZ002252,1.20602296352
SH000914,1.20508965472
SZ399909,1.20498539587
SZ184720,1.20465466372
SZ184696,1.20361206659
SZ184710,1.20333452362
SZ399910,1.20318718327
SH000904,1.20222620222
SZ002117,1.20180824914
SZ399915,1.20175589029
SZ184719,1.20061110996
SZ160105,1.1986605523
SZ161610,1.19750273228
SZ002238,1.19746878506
SZ184708,1.19695709939
SH100087,1.19618650496
SH816410,1.19589406754
SZ000003,1.19484719625
SZ002126,1.19360986442
SH000908,1.19288027835
SZ160607,1.1926876808
SZ399912,1.1922456908
SH110598,1.19193462913
SH601008,1.19108531288
SZ160610,1.18945552776
SH110026,1.1868599451
SH000916,1.18600192922
SH601007,1.18570421137
SZ399911,1.1856245361
SH500017,1.18456954981
SH110488,1.18314602745
SH110001,1.18280075124
SH500500,1.18125262968
SH601328,1.18049087663
SZ399355,1.17995082647
SH000906,1.17960535918
SH000909,1.17943229586
SZ399357,1.17935292335
SZ162207,1.1776085143
SH500021,1.17743984977
SH816110,1.17731272009
SH601169,1.17677140906
SZ160805,1.17672546678
SH500035,1.17629791918
SH500013,1.17613535501
SZ184711,1.17602297927
SH816400,1.17557700183
SH600788,1.174420716
SZ399917,1.17388112443
SH100096,1.17322688197
SH816310,1.17310857092
SH000913,1.17273604132
SH816100,1.17025708953
SH000917,1.17008020949
SH500503,1.17005621693
SZ184738,1.16808229611
SH500016,1.16683689267
SZ128031,1.16507318011
SH816120,1.16490279535
SZ125932,1.16433414935
SH000912,1.16307879668
SZ125002,1.16292578465
SZ160611,1.1618533053
SH110232,1.16124850097
SH816000,1.16043810615
SZ163302,1.15979277224
SH000910,1.15954287243
SH816420,1.15732217573
SH100795,1.1561249127
SZ150002,1.15575234962
SZ162006,1.15293707065
SH816300,1.1515981912
SZ125898,1.14968195564
SZ125630,1.14907536442
SH500028,1.14834729835
SZ125959,1.14734323819
SH110219,1.14639350637
SZ125629,1.14542996094
SZ163503,1.14529179552
SH100117,1.14409072085
SZ166001,1.14399938681
SZ125488,1.14397475336
SH000915,1.14317804164
SZ112004,1.14229636899
SZ160910,1.13957578944
SZ150003,1.13890926595
SH000911,1.13773314672
SZ399358,1.13618145412
SH120508,1.13398161878
SH816011,1.1322498167
SH816320,1.13183447864
SZ160311,1.13114900324
SZ126002,1.13077321531
SZ160314,1.12967026529
SH110423,1.12760127014
SZ125069,1.12657728836
SH120529,1.12648492914
SH100196,1.12474011337
SH120702,1.12418503959
SH122003,1.12003555917
SH500502,1.1196405605
SH122004,1.11878087263
SZ125930,1.11573872921
SH100009,1.11186716243
SH120486,1.11073188473
SZ125937,1.11063669451
SH110317,1.1087241359
SZ125936,1.10861902567
SH816020,1.10841629328
SH110971,1.10829452643
SH100177,1.10781250377
SZ111025,1.10666666667
SH120525,1.10617596164
SH120701,1.10588505787
SZ111031,1.10417507098
SH100016,1.10353769702
SH120603,1.10334575995
SH110078,1.10192545284
SH120511,1.10075493357
SH110036,1.09997424486
SH120522,1.09933829019
SH122002,1.09881492719
SH816030,1.09849475884
SZ111018,1.09670485412
SH120311,1.09669165599
SH120608,1.09661690341
SH110227,1.09553709267
SH120506,1.09468880211
SZ125729,1.09436032642
SH010605,1.09381824423
SZ111026,1.09316502176
SH010604,1.09287761384
SH122999,1.09285907174
SZ111040,1.09258987367
SH120303,1.09072771529
SZ111021,1.08924792
SZ111022,1.08734610928
SH110418,1.08723284751
SH120304,1.08580344385
SH120483,1.0845683659
SZ111033,1.08429237377
SZ111023,1.08377782103
SZ100307,1.0830886273
SZ111019,1.0821727717
SZ126301,1.08096942199
SH110010,1.08068030587
SH120601,1.08012562254
SH120482,1.07996056822
SH120204,1.07962574268
SH000015,1.07900807616
SH120501,1.07858900949
SZ111032,1.07857440062
SZ100215,1.07673540379
SZ100213,1.07623203653
SZ111028,1.0757030344
SH120518,1.07535528558
SZ101917,1.0744604048
SH120503,1.07394305923
SZ101912,1.07252620999
SH120302,1.07240016823
SZ111024,1.07233320383
SZ100203,1.07213629148
SZ101973,1.07198616874
SH120523,1.07194857496
SH120489,1.07087779336
SH751010,1.07058823529
SH110037,1.07029243686
SH000001,1.06834637715
SZ111020,1.06830809978
SH120203,1.06824398576
SH010303,1.06728830309
SZ101627,1.06708617747
SZ100311,1.06701392522
SZ100308,1.06691890018
SZ101966,1.066743515
SH122008,1.06672553525
SH751009,1.06655290102
SZ100303,1.06623120136
SH120205,1.06562200065
SH120512,1.06432864139
SH120605,1.06415789762
SH126018,1.06287385885
SZ101998,1.06287251034
SZ125302,1.06270521902
SH120201,1.06180807204
SZ100410,1.06139094587
SH120607,1.06112301273
SH126017,1.06112120266
SH122001,1.06079143476
SH110368,1.05970209731
SH120488,1.05965610284
SH120306,1.05965540354
SH120604,1.05960078243
SH100220,1.05928601664
SZ125709,1.05928466438
SH110002,1.05840075079
SZ160613,1.05823293173
SH010213,1.05807057126
SH010107,1.0575624109
SH120502,1.05750465085
SH120305,1.05733443156
SH120505,1.05639532497
SZ111035,1.05405686908
SH129902,1.0535713131
SH100567,1.05336557426
SZ111034,1.0526826533
SH120301,1.05237131491
SH010504,1.0523293885
SH120310,1.05213774562
SH126010,1.05186547592
SH110567,1.05182360354
SH010505,1.05180000898
SH120102,1.05175706351
SZ100407,1.05153702327
SH122007,1.05082307294
SZ101995,1.05079293383
SH010512,1.04964540332
SZ112006,1.04927525891
SH120510,1.04910183325
SZ112002,1.04894984185
SH010702,1.04864194161
SH129805,1.04858683978
SZ125528,1.04856275793
SH751005,1.04832674008
SZ112001,1.04824943743
SH126015,1.04821048161
SZ100505,1.04816432028
SZ111027,1.04797053782
SZ111039,1.04789039266
SH120606,1.04742247304
SH010509,1.04728098132
SH010513,1.04661121308
SZ111015,1.04638008116
SH010603,1.0456763448
SH126011,1.04535737853
SH126014,1.04429302463
SH120309,1.04425707266
SH126007,1.04414990632
SZ101649,1.04411186235
SH120307,1.04385372757
SH751021,1.04384522413
SH120101,1.04366171493
SZ101904,1.04345416501
SH126009,1.04336442888
SZ100403,1.04306747178
SH129903,1.04260612981
SH126013,1.04234487856
SH126001,1.04216159177
SZ100404,1.04200257629
SZ101903,1.04199429499
SH122006,1.04170485471
SH010203,1.0413617344
SZ100301,1.0413306669
SH010307,1.0411902018
SZ100503,1.04105701343
SH120308,1.04103180531
SZ115002,1.04095205477
SH126006,1.04055626037
SH126016,1.04051287835
SH122009,1.04035556845
SH010601,1.04028651471
SH126005,1.03973275749
SH120207,1.03964701917
SH126002,1.03958182605
SZ115003,1.03952836666
SZ111041,1.03879946208
SH120288,1.03876924955
SH129803,1.0384018503
SH010308,1.03824247715
SZ111030,1.03813518017
